18.943000;1000000000
17.539000;1000000000
17.575000;1000000000
17.562000;1000000000
22.083000;1000000000
22.933000;1000000000
17.459000;1000000000
17.416000;1000000000
20.000000;1000000000
23.232000;1000000000
23.293000;1000000000
22.762000;1000000000
22.857000;1000000000
18.173000;1000000000
18.223000;1000000000
18.231000;1000000000
22.128000;1000000000
21.957000;1000000000
23.035000;1000000000
23.028000;1000000000
23.025000;1000000000
23.225000;1000000000
22.253000;1000000000
22.873000;1000000000
22.923000;1000000000
22.927000;1000000000
22.846000;1000000000
22.916000;1000000000
18.234000;1000000000
18.340000;1000000000
18.286000;1000000000
18.309000;1000000000
78.153000;1000000000
13.681000;1000000000
19.470000;1000000000
19.448000;1000000000
19.482000;1000000000
18.610000;1000000000
18.529000;1000000000
10.946000;1000000000
11.037000;1000000000
10.949000;1000000000
15.889000;1000000000
14.158000;1000000000
17.658000;1000000000
17.538000;1000000000
17.723000;1000000000
15.232000;1000000000
13.609000;1000000000
13.624000;1000000000
14.389000;1000000000
18.286000;1000000000
17.888000;1000000000
11.984000;1000000000
18.342000;1000000000
18.340000;1000000000
18.117000;1000000000
18.069000;1000000000
11.783000;1000000000
12.558000;1000000000
17.967000;1000000000
17.495000;1000000000
13.855000;1000000000
18.290000;1000000000
13.467000;1000000000
13.036000;1000000000
17.257000;1000000000
17.810000;1000000000
19.218000;1000000000
14.481000;1000000000
14.273000;1000000000
14.144000;1000000000
14.137000;1000000000
14.603000;1000000000
14.710000;1000000000
14.795000;1000000000
14.724000;1000000000
14.971000;1000000000
15.030000;1000000000
14.946000;1000000000
14.800000;1000000000
14.567000;1000000000
14.578000;1000000000
15.250000;1000000000
13.676000;1000000000
1.572000;1000000000
1.535000;1000000000
1.548000;1000000000
1.528000;1000000000
1.514000;1000000000
1.553000;1000000000
1.648000;1000000000
1.555000;1000000000
1.586000;1000000000
1.589000;1000000000
1.571000;1000000000
1.556000;1000000000
1.507000;1000000000
1.560000;1000000000
1.527000;1000000000
1.537000;1000000000
0.390000;1000000000
0.372000;1000000000
0.376000;1000000000
0.381000;1000000000
0.404000;1000000000
0.398000;1000000000
0.389000;1000000000
0.389000;1000000000
0.402000;1000000000
0.396000;1000000000
0.400000;1000000000
0.386000;1000000000
0.392000;1000000000
0.388000;1000000000
0.418000;1000000000
0.398000;1000000000
0.408000;1000000000
0.399000;1000000000
0.391000;1000000000
0.385000;1000000000
0.423000;1000000000
0.402000;1000000000
0.406000;1000000000
0.397000;1000000000
0.389000;1000000000
0.396000;1000000000
0.400000;1000000000
0.393000;1000000000
1.478000;1000000000
1.498000;1000000000
1.535000;1000000000
1.538000;1000000000
1.547000;1000000000
1.560000;1000000000
1.504000;1000000000
1.618000;1000000000
1.611000;1000000000
1.578000;1000000000
1.560000;1000000000
1.616000;1000000000
1.581000;1000000000
1.630000;1000000000
1.672000;1000000000
1.739000;1000000000
1.626000;1000000000
1.679000;1000000000
1.699000;1000000000
1.694000;1000000000
1.634000;1000000000
1.675000;1000000000
1.621000;1000000000
1.635000;1000000000
1.712000;1000000000
1.620000;1000000000
1.707000;1000000000
1.626000;1000000000
1.658000;1000000000
1.645000;1000000000
1.651000;1000000000
1.586000;1000000000
1.553000;1000000000
1.733000;1000000000
1.559000;1000000000
1.567000;1000000000
1.532000;1000000000
1.484000;1000000000
1.539000;1000000000
1.484000;1000000000
1.570000;1000000000
1.538000;1000000000
1.574000;1000000000
1.569000;1000000000
1.518000;1000000000
1.564000;1000000000
1.578000;1000000000
1.574000;1000000000
1.531000;1000000000
1.490000;1000000000
1.565000;1000000000
1.586000;1000000000
1.531000;1000000000
1.598000;1000000000
1.517000;1000000000
1.544000;1000000000
1.509000;1000000000
1.532000;1000000000
1.506000;1000000000
1.599000;1000000000
1.535000;1000000000
1.522000;1000000000
1.550000;1000000000
1.498000;1000000000
1.476000;1000000000
1.531000;1000000000
1.564000;1000000000
1.531000;1000000000
1.548000;1000000000
1.473000;1000000000
1.547000;1000000000
1.538000;1000000000
1.557000;1000000000
1.530000;1000000000
1.531000;1000000000
1.507000;1000000000
1.493000;1000000000
1.551000;1000000000
1.503000;1000000000
1.519000;1000000000
1.517000;1000000000
1.586000;1000000000
1.519000;1000000000
1.546000;1000000000
1.591000;1000000000
1.676000;1000000000
1.659000;1000000000
1.582000;1000000000
